2.000000 0.000000
2.015000 0.000000
2.030000 0.000000
2.045000 0.000000
2.060000 0.000000
2.075000 0.000000
2.090000 0.000000
2.105000 0.000000
2.120000 0.000000
2.135000 0.000000
2.150000 0.000000
2.165000 0.000000
2.180000 0.000000
2.195000 0.000000
2.210000 0.000000
2.225000 0.000000
2.240000 0.000000
2.255000 0.000000
2.270000 0.000000
2.285000 0.000000
2.300000 0.000000
2.315000 0.000000
2.330000 0.000000
2.345000 0.000000
2.360000 0.000000
2.375000 0.000000
2.390000 0.000000
2.405000 0.000000
2.420000 0.000000
2.435000 0.000000
2.450000 0.000001
2.465000 0.000001
2.480000 0.000001
2.495000 0.000001
2.510000 0.000001
2.525000 0.000001
2.540000 0.000000
2.555000 0.000001
2.570000 0.000001
2.585000 0.000001
2.600000 0.000000
2.615000 0.000001
2.630000 0.000001
2.645000 0.000001
2.660000 0.000001
2.675000 0.000001
2.690000 0.000001
2.705000 0.000001
2.720000 0.000001
2.735000 0.000001
2.750000 0.000001
2.765000 0.000001
2.780000 0.000001
2.795000 0.000002
2.810000 0.000002
2.825000 0.000002
2.840000 0.000003
2.855000 0.000003
2.870000 0.000002
2.885000 0.000003
2.900000 0.000002
2.915000 0.000002
2.930000 0.000002
2.945000 0.000004
2.960000 0.000002
2.975000 0.000004
2.990000 0.000003
3.005000 0.000005
3.020000 0.000005
3.035000 0.000006
3.050000 0.000006
3.065000 0.000005
3.080000 0.000005
3.095000 0.000005
3.110000 0.000007
3.125000 0.000006
3.140000 0.000007
3.155000 0.000007
3.170000 0.000010
3.185000 0.000010
3.200000 0.000008
3.215000 0.000009
3.230000 0.000010
3.245000 0.000011
3.260000 0.000013
3.275000 0.000012
3.290000 0.000016
3.305000 0.000016
3.320000 0.000018
3.335000 0.000019
3.350000 0.000017
3.365000 0.000020
3.380000 0.000019
3.395000 0.000021
3.410000 0.000021
3.425000 0.000021
3.440000 0.000024
3.455000 0.000027
3.470000 0.000025
3.485000 0.000034
3.500000 0.000030
3.515000 0.000034
3.530000 0.000037
3.545000 0.000041
3.560000 0.000045
3.575000 0.000049
3.590000 0.000046
3.605000 0.000052
3.620000 0.000052
3.635000 0.000059
3.650000 0.000063
3.665000 0.000054
3.680000 0.000063
3.695000 0.000066
3.710000 0.000076
3.725000 0.000079
3.740000 0.000085
3.755000 0.000081
3.770000 0.000094
3.785000 0.000105
3.800000 0.000105
3.815000 0.000116
3.830000 0.000112
3.845000 0.000120
3.860000 0.000138
3.875000 0.000140
3.890000 0.000161
3.905000 0.000169
3.920000 0.000165
3.935000 0.000185
3.950000 0.000210
3.965000 0.000209
3.980000 0.000230
3.995000 0.000244
4.010000 0.000276
4.025000 0.000274
4.040000 0.000301
4.055000 0.000349
4.070000 0.000374
4.085000 0.000393
4.100000 0.000407
4.115000 0.000457
4.130000 0.000488
4.145000 0.000557
4.160000 0.000619
4.175000 0.000680
4.190000 0.000787
4.205000 0.000882
4.220000 0.000971
4.235000 0.001137
4.250000 0.001370
4.265000 0.001580
4.280000 0.001930
4.295000 0.002344
4.310000 0.002945
4.325000 0.003798
4.340000 0.004805
4.355000 0.006237
4.370000 0.007759
4.385000 0.009510
4.400000 0.011841
4.415000 0.013833
4.430000 0.016327
4.445000 0.018676
4.460000 0.021198
4.475000 0.023705
4.490000 0.026352
4.505000 0.029056
4.520000 0.031368
4.535000 0.033949
4.550000 0.036436
4.565000 0.038751
4.580000 0.040868
4.595000 0.042913
4.610000 0.045524
4.625000 0.047569
4.640000 0.049757
4.655000 0.051598
4.670000 0.053321
4.685000 0.054342
4.700000 0.055698
4.715000 0.056404
4.730000 0.057332
4.745000 0.058690
4.760000 0.059517
4.775000 0.060772
4.790000 0.061338
4.805000 0.062886
4.820000 0.063088
4.835000 0.064295
4.850000 0.064563
4.865000 0.065022
4.880000 0.065416
4.895000 0.065660
4.910000 0.066138
4.925000 0.066919
4.940000 0.067951
4.955000 0.068173
4.970000 0.068935
4.985000 0.068958
5.000000 0.070335
5.015000 0.070330
5.030000 0.070542
5.045000 0.070602
5.060000 0.071478
5.075000 0.071556
5.090000 0.071618
5.105000 0.072969
5.120000 0.072698
5.135000 0.073391
5.150000 0.074251
5.165000 0.074536
5.180000 0.074251
5.195000 0.074573
5.210000 0.074259
5.225000 0.075486
5.240000 0.075608
5.255000 0.075724
5.270000 0.075761
5.285000 0.076923
5.300000 0.076122
5.315000 0.076169
5.330000 0.077160
5.345000 0.077494
5.360000 0.077770
5.375000 0.077162
5.390000 0.076895
5.405000 0.077516
5.420000 0.078633
5.435000 0.077696
5.450000 0.077276
5.465000 0.077775
5.480000 0.077803
5.495000 0.078094
5.510000 0.077735
5.525000 0.078744
5.540000 0.078519
5.555000 0.077643
5.570000 0.078002
5.585000 0.078302
5.600000 0.077223
5.615000 0.077033
5.630000 0.076461
5.645000 0.076688
5.660000 0.076068
5.675000 0.076073
5.690000 0.075969
5.705000 0.075269
5.720000 0.073933
5.735000 0.073723
5.750000 0.072942
5.765000 0.072305
5.780000 0.071740
5.795000 0.070593
5.810000 0.070417
5.825000 0.069534
5.840000 0.069168
5.855000 0.067220
5.870000 0.067270
5.885000 0.066468
5.900000 0.064500
5.915000 0.063935
5.930000 0.062926
5.945000 0.062594
5.960000 0.060570
5.975000 0.059295
5.990000 0.058522
6.005000 0.058394
6.020000 0.056533
6.035000 0.056871
6.050000 0.055153
6.065000 0.054788
6.080000 0.052210
6.095000 0.050522
6.110000 0.050716
6.125000 0.050721
6.140000 0.047331
6.155000 0.046389
6.170000 0.045946
6.185000 0.045150
6.200000 0.043928
6.215000 0.042773
6.230000 0.041954
6.245000 0.040439
6.260000 0.038860
6.275000 0.037628
6.290000 0.036466
6.305000 0.035430
6.320000 0.033991
6.335000 0.032938
6.350000 0.031797
6.365000 0.030445
6.380000 0.028674
6.395000 0.027612
6.410000 0.025367
6.425000 0.024585
6.440000 0.024007
6.455000 0.021164
6.470000 0.020433
6.485000 0.019811
6.500000 0.018100
6.515000 0.017516
6.530000 0.016465
6.545000 0.014786
6.560000 0.013621
6.575000 0.012988
6.590000 0.011942
6.605000 0.011847
6.620000 0.010665
6.635000 0.010664
6.650000 0.009420
6.665000 0.009058
6.680000 0.008981
6.695000 0.008812
6.710000 0.007939
6.725000 0.008011
6.740000 0.007676
6.755000 0.007700
6.770000 0.007627
6.785000 0.006892
6.800000 0.006514
6.815000 0.006803
6.830000 0.006900
6.845000 0.007048
6.860000 0.007153
6.875000 0.007049
6.890000 0.006472
6.905000 0.006776
6.920000 0.006442
6.935000 0.006047
6.950000 0.006740
6.965000 0.007225
6.980000 0.007214
6.995000 0.006507
7.010000 0.006773
7.025000 0.006337
7.040000 0.007024
7.055000 0.006452
7.070000 0.006480
7.085000 0.006820
7.100000 0.007104
7.115000 0.007133
7.130000 0.007102
7.145000 0.007201
7.160000 0.007563
7.175000 0.006851
7.190000 0.007213
7.205000 0.007382
7.220000 0.007198
7.235000 0.007080
7.250000 0.007101
7.265000 0.007712
7.280000 0.006916
7.295000 0.007684
7.310000 0.007786
7.325000 0.007582
7.340000 0.007754
7.355000 0.007695
7.370000 0.008034
7.385000 0.007652
7.400000 0.007832
7.415000 0.008430
7.430000 0.007775
7.445000 0.008131
7.460000 0.007539
7.475000 0.007371
7.490000 0.007638
7.505000 0.008096
7.520000 0.008288
7.535000 0.009037
7.550000 0.007934
7.565000 0.007654
7.580000 0.008707
7.595000 0.007843
7.610000 0.007351
7.625000 0.007837
7.640000 0.008836
7.655000 0.008234
7.670000 0.008540
7.685000 0.008122
7.700000 0.008010
7.715000 0.009387
7.730000 0.007881
7.745000 0.008958
7.760000 0.008623
7.775000 0.008506
7.790000 0.009969
7.805000 0.010085
7.820000 0.008583
7.835000 0.009512
7.850000 0.008318
7.865000 0.009021
7.880000 0.009250
7.895000 0.008621
7.910000 0.010222
7.925000 0.008452
7.940000 0.009189
7.955000 0.008653
7.970000 0.009409
7.985000 0.009787
