E=550		
3.6	1.77E+04	6.35E-08
3.8	1.28E+04	4.14E-08
4	9.22E+03	-2.81E-07
4.2	6.68E+03	-1.89E-07
4.4	4.85E+03	3.59E-08
4.6	3.52E+03	-1.61E-07
4.8	2.56E+03	-3.44E-07
5	1.86E+03	-1.46E-07
5.2	1.35E+03	-9.13E-08
5.4	9.85E+02	-3.54E-07
5.6	7.17E+02	-3.78E-07
5.8	5.23E+02	-1.85E-07
6	3.82E+02	-3.00E-07
6.2	2.81E+02	-5.23E-07
6.4	2.08E+02	-4.17E-07
6.6	1.55E+02	-3.25E-07
6.8	1.17E+02	-5.32E-07
7	8.98E+01	-6.15E-07
7.2	7.00E+01	-4.69E-07
7.4	5.55E+01	-4.94E-07
7.6	4.47E+01	-6.29E-07
7.8	3.67E+01	-5.79E-07
8	3.05E+01	-5.00E-07
8.2	2.56E+01	-5.42E-07
8.4	2.17E+01	-5.58E-07
8.6	1.84E+01	-5.10E-07
8.8	1.57E+01	-4.98E-07
9	1.34E+01	-4.99E-07
9.2	1.13E+01	-4.91E-07
9.4	9.55E+00	-5.02E-07
9.6	8.00E+00	-5.02E-07
9.8	6.65E+00	-4.85E-07
10	5.48E+00	-5.22E-07
10.2	4.47E+00	-5.72E-07
10.4	3.61E+00	-5.56E-07
10.6	2.89E+00	-5.72E-07
10.8	2.28E+00	-6.82E-07
11	1.78E+00	-7.37E-07
11.2	1.38E+00	-7.20E-07
11.4	1.06E+00	-8.32E-07
11.6	8.04E-01	-1.01E-06
11.8	6.09E-01	-1.03E-06
12	4.61E-01	-1.05E-06
12.2	3.52E-01	-1.27E-06
12.4	2.73E-01	-1.37E-06
12.6	2.18E-01	-1.22E-06
12.8	1.80E-01	-1.18E-06
13	1.54E-01	-1.19E-06
13.2	1.38E-01	-9.52E-07
13.4	1.27E-01	-6.54E-07
13.6	1.20E-01	-5.11E-07
13.8	1.14E-01	-3.47E-07
14	1.09E-01	-1.24E-07
14.2	1.04E-01	2.98E-08
14.4	9.78E-02	1.37E-07
14.6	9.14E-02	2.53E-07
14.8	8.43E-02	3.46E-07
15	7.67E-02	4.28E-07
E=1050		
2	3.05E+05	-7.90E-08
2.2	1.97E+05	2.57E-07
2.4	1.30E+05	6.33E-08
2.6	8.78E+04	-3.40E-07
2.8	6.01E+04	-3.40E-08
3	4.17E+04	2.31E-07
3.2	2.91E+04	-1.50E-07
3.4	2.05E+04	-2.87E-07
3.6	1.45E+04	6.91E-08
3.8	1.03E+04	4.76E-08
4	7.38E+03	-2.95E-07
4.2	5.27E+03	-1.97E-07
4.4	3.77E+03	4.65E-08
4.6	2.70E+03	-1.67E-07
4.8	1.93E+03	-3.71E-07
5	1.38E+03	-1.52E-07
5.2	9.90E+02	-9.06E-08
5.4	7.10E+02	-3.89E-07
5.6	5.10E+02	-4.20E-07
5.8	3.68E+02	-2.00E-07
6	2.67E+02	-3.33E-07
