62	141		
500			
	8.9	1.24E+02	6.86E-07
	9	1.16E+02	7.01E-07
	9.1	1.10E+02	7.16E-07
	9.2	1.03E+02	7.31E-07
	9.3	9.76E+01	7.46E-07
	9.4	9.20E+01	7.61E-07
	9.5	8.68E+01	7.77E-07
	9.6	8.19E+01	7.92E-07
	9.7	7.73E+01	8.08E-07
	9.8	7.30E+01	8.24E-07
	9.9	6.90E+01	8.40E-07
	10	6.51E+01	8.56E-07
	10.1	6.15E+01	8.72E-07
	10.2	5.82E+01	8.88E-07
	10.3	5.50E+01	9.04E-07
	10.4	5.20E+01	9.21E-07
	10.5	4.91E+01	9.37E-07
	10.6	4.64E+01	9.54E-07
	10.7	4.39E+01	9.71E-07
	10.8	4.15E+01	9.88E-07
	10.9	3.93E+01	1.00E-06
	11	3.72E+01	1.02E-06
	11.1	3.52E+01	1.04E-06
	11.2	3.33E+01	1.06E-06
	11.3	3.15E+01	1.07E-06
	11.4	2.98E+01	1.09E-06
	11.5	2.82E+01	1.11E-06
	11.6	2.67E+01	1.13E-06
	11.7	2.53E+01	1.14E-06
	11.8	2.40E+01	1.16E-06
	11.9	2.27E+01	1.18E-06
	12	2.15E+01	1.20E-06
	12.1	2.04E+01	1.22E-06
	12.2	1.93E+01	1.23E-06
	12.3	1.83E+01	1.25E-06
	12.4	1.73E+01	1.27E-06
	12.5	1.64E+01	1.29E-06
	12.6	1.55E+01	1.31E-06
	12.7	1.47E+01	1.33E-06
	12.8	1.39E+01	1.34E-06
	12.9	1.32E+01	1.36E-06
	13	1.25E+01	1.38E-06
	13.1	1.18E+01	1.40E-06
	13.2	1.12E+01	1.42E-06
	13.3	1.06E+01	1.44E-06
	13.4	1.01E+01	1.46E-06
	13.5	9.53E+00	1.48E-06
	13.6	9.02E+00	1.49E-06
	13.7	8.55E+00	1.51E-06
	13.8	8.09E+00	1.53E-06
	13.9	7.67E+00	1.55E-06
	14	7.26E+00	1.57E-06
	14.1	6.88E+00	1.59E-06
	14.2	6.51E+00	1.61E-06
	14.3	6.16E+00	1.63E-06
	14.4	5.84E+00	1.65E-06
	14.5	5.53E+00	1.67E-06
	14.6	5.23E+00	1.69E-06
	14.7	4.95E+00	1.70E-06
	14.8	4.69E+00	1.72E-06
	14.9	4.44E+00	1.74E-06
	15	4.20E+00	1.76E-06
550			
	1	1.18E+06	9.25E-09
	1.1	8.03E+05	1.14E-08
	1.2	5.66E+05	1.37E-08
	1.3	4.11E+05	1.63E-08
	1.4	3.05E+05	1.92E-08
	1.5	2.31E+05	2.22E-08
	1.6	1.78E+05	2.55E-08
	1.7	1.39E+05	2.90E-08
	1.8	1.10E+05	3.27E-08
	1.9	8.87E+04	3.67E-08
	2	7.20E+04	4.08E-08
	2.1	5.90E+04	4.52E-08
	2.2	4.88E+04	4.99E-08
	2.3	4.07E+04	5.47E-08
	2.4	3.42E+04	5.98E-08
	2.5	2.89E+04	6.51E-08
	2.6	2.46E+04	7.06E-08
	2.7	2.11E+04	7.63E-08
	2.8	1.81E+04	8.23E-08
	2.9	1.57E+04	8.85E-08
	3	1.36E+04	9.49E-08
	3.1	1.19E+04	1.01E-07
	3.2	1.04E+04	1.08E-07
	3.3	9.15E+03	1.15E-07
	3.4	8.07E+03	1.23E-07
	3.5	7.14E+03	1.30E-07
	3.6	6.34E+03	1.38E-07
	3.7	5.64E+03	1.46E-07
	3.8	5.04E+03	1.54E-07
	3.9	4.51E+03	1.62E-07
	4	4.05E+03	1.71E-07
	4.1	3.64E+03	1.79E-07
	4.2	3.28E+03	1.88E-07
	4.3	2.96E+03	1.97E-07
	4.4	2.68E+03	2.07E-07
	4.5	2.43E+03	2.16E-07
	4.6	2.20E+03	2.26E-07
	4.7	2.01E+03	2.36E-07
	4.8	1.83E+03	2.46E-07
	4.9	1.67E+03	2.57E-07
	5	1.52E+03	2.67E-07
	5.1	1.39E+03	2.78E-07
	5.2	1.28E+03	2.89E-07
	5.3	1.17E+03	3.00E-07
	5.4	1.08E+03	3.11E-07
	5.5	9.90E+02	3.23E-07
	5.6	9.11E+02	3.35E-07
	5.7	8.40E+02	3.46E-07
	5.8	7.75E+02	3.59E-07
	5.9	7.15E+02	3.71E-07
	6	6.61E+02	3.83E-07
	6.1	6.12E+02	3.96E-07
	6.2	5.66E+02	4.09E-07
	6.3	5.25E+02	4.22E-07
	6.4	4.87E+02	4.35E-07
	6.5	4.52E+02	4.49E-07
	6.6	4.20E+02	4.62E-07
	6.7	3.90E+02	4.76E-07
	6.8	3.63E+02	4.90E-07
	6.9	3.38E+02	5.04E-07
	7	3.14E+02	5.18E-07
	7.1	2.93E+02	5.33E-07
	7.2	2.73E+02	5.47E-07
	7.3	2.55E+02	5.62E-07
	7.4	2.38E+02	5.77E-07
	7.5	2.22E+02	5.92E-07
	7.6	2.07E+02	6.08E-07
	7.7	1.94E+02	6.23E-07
	7.8	1.81E+02	6.39E-07
	7.9	1.70E+02	6.55E-07
	8	1.59E+02	6.70E-07
	8.1	1.49E+02	6.87E-07
	8.2	1.39E+02	7.03E-07
	8.3	1.30E+02	7.19E-07
	8.4	1.22E+02	7.36E-07
	8.5	1.15E+02	7.53E-07
	8.6	1.08E+02	7.69E-07
	8.7	1.01E+02	7.87E-07
	8.8	9.47E+01	8.04E-07
	8.9	8.89E+01	8.21E-07
	9	8.35E+01	8.38E-07
	9.1	7.84E+01	8.56E-07
	9.2	7.37E+01	8.74E-07
	9.3	6.92E+01	8.92E-07
	9.4	6.51E+01	9.10E-07
	9.5	6.12E+01	9.28E-07
	9.6	5.75E+01	9.46E-07
	9.7	5.41E+01	9.65E-07
	9.8	5.09E+01	9.83E-07
	9.9	4.79E+01	1.00E-06
	10	4.50E+01	1.02E-06
	10.1	4.24E+01	1.04E-06
	10.2	3.99E+01	1.06E-06
	10.3	3.75E+01	1.08E-06
	10.4	3.53E+01	1.10E-06
	10.5	3.33E+01	1.12E-06
	10.6	3.13E+01	1.14E-06
	10.7	2.95E+01	1.16E-06
	10.8	2.78E+01	1.17E-06
	10.9	2.62E+01	1.19E-06
	11	2.47E+01	1.21E-06
	11.1	2.32E+01	1.23E-06
	11.2	2.19E+01	1.25E-06
	11.3	2.06E+01	1.27E-06
	11.4	1.94E+01	1.29E-06
	11.5	1.83E+01	1.31E-06
	11.6	1.72E+01	1.34E-06
	11.7	1.62E+01	1.36E-06
	11.8	1.53E+01	1.38E-06
	11.9	1.44E+01	1.40E-06
	12	1.36E+01	1.42E-06
	12.1	1.28E+01	1.44E-06
	12.2	1.21E+01	1.46E-06
	12.3	1.14E+01	1.48E-06
	12.4	1.07E+01	1.50E-06
	12.5	1.01E+01	1.52E-06
	12.6	9.50E+00	1.54E-06
	12.7	8.95E+00	1.56E-06
	12.8	8.43E+00	1.58E-06
	12.9	7.94E+00	1.61E-06
	13	7.48E+00	1.63E-06
	13.1	7.04E+00	1.65E-06
	13.2	6.63E+00	1.67E-06
	13.3	6.24E+00	1.69E-06
	13.4	5.88E+00	1.71E-06
	13.5	5.53E+00	1.73E-06
	13.6	5.21E+00	1.75E-06
	13.7	4.90E+00	1.77E-06
	13.8	4.61E+00	1.79E-06
	13.9	4.34E+00	1.82E-06
	14	4.08E+00	1.84E-06
	14.1	3.84E+00	1.86E-06
	14.2	3.61E+00	1.88E-06
	14.3	3.39E+00	1.90E-06
	14.4	3.19E+00	1.92E-06
	14.5	3.00E+00	1.94E-06
	14.6	2.82E+00	1.96E-06
	14.7	2.65E+00	1.98E-06
	14.8	2.49E+00	2.00E-06
	14.9	2.34E+00	2.02E-06
	15	2.19E+00	2.04E-06
600			
	1	9.88E+05	1.12E-08
	1.1	6.74E+05	1.37E-08
	1.2	4.75E+05	1.65E-08
	1.3	3.44E+05	1.96E-08
	1.4	2.55E+05	2.30E-08
	1.5	1.93E+05	2.67E-08
	1.6	1.49E+05	3.06E-08
	1.7	1.16E+05	3.48E-08
	1.8	9.23E+04	3.92E-08
	1.9	7.40E+04	4.39E-08
	2	6.01E+04	4.89E-08
	2.1	4.92E+04	5.42E-08
	2.2	4.07E+04	5.97E-08
	2.3	3.39E+04	6.54E-08
	2.4	2.85E+04	7.15E-08
	2.5	2.41E+04	7.78E-08
	2.6	2.04E+04	8.44E-08
	2.7	1.75E+04	9.12E-08
	2.8	1.50E+04	9.83E-08
	2.9	1.30E+04	1.06E-07
	3	1.13E+04	1.13E-07
	3.1	9.82E+03	1.21E-07
	3.2	8.59E+03	1.29E-07
	3.3	7.54E+03	1.38E-07
	3.4	6.64E+03	1.46E-07
	3.5	5.87E+03	1.55E-07
	3.6	5.21E+03	1.64E-07
	3.7	4.63E+03	1.73E-07
	3.8	4.13E+03	1.83E-07
	3.9	3.69E+03	1.93E-07
	4	3.30E+03	2.03E-07
	4.1	2.97E+03	2.13E-07
	4.2	2.67E+03	2.24E-07
	4.3	2.41E+03	2.35E-07
	4.4	2.17E+03	2.46E-07
	4.5	1.97E+03	2.57E-07
	4.6	1.78E+03	2.69E-07
	4.7	1.62E+03	2.80E-07
	4.8	1.47E+03	2.92E-07
	4.9	1.34E+03	3.05E-07
	5	1.22E+03	3.17E-07
	5.1	1.12E+03	3.30E-07
	5.2	1.02E+03	3.43E-07
	5.3	9.35E+02	3.56E-07
	5.4	8.57E+02	3.69E-07
	5.5	7.86E+02	3.83E-07
	5.6	7.23E+02	3.97E-07
	5.7	6.64E+02	4.11E-07
	5.8	6.12E+02	4.25E-07
	5.9	5.63E+02	4.39E-07
	6	5.20E+02	4.54E-07
	6.1	4.80E+02	4.69E-07
	6.2	4.43E+02	4.84E-07
	6.3	4.10E+02	4.99E-07
	6.4	3.79E+02	5.15E-07
	6.5	3.51E+02	5.31E-07
	6.6	3.25E+02	5.47E-07
	6.7	3.01E+02	5.63E-07
	6.8	2.79E+02	5.79E-07
	6.9	2.59E+02	5.96E-07
	7	2.41E+02	6.12E-07
	7.1	2.24E+02	6.29E-07
	7.2	2.08E+02	6.46E-07
	7.3	1.94E+02	6.64E-07
	7.4	1.80E+02	6.81E-07
	7.5	1.68E+02	6.99E-07
	7.6	1.56E+02	7.17E-07
	7.7	1.46E+02	7.35E-07
	7.8	1.36E+02	7.53E-07
	7.9	1.27E+02	7.72E-07
	8	1.18E+02	7.90E-07
	8.1	1.10E+02	8.09E-07
	8.2	1.03E+02	8.28E-07
	8.3	9.60E+01	8.47E-07
	8.4	8.97E+01	8.66E-07
	8.5	8.38E+01	8.86E-07
	8.6	7.83E+01	9.05E-07
	8.7	7.32E+01	9.25E-07
	8.8	6.85E+01	9.45E-07
	8.9	6.40E+01	9.65E-07
	9	5.99E+01	9.85E-07
	9.1	5.60E+01	1.01E-06
	9.2	5.24E+01	1.03E-06
	9.3	4.91E+01	1.05E-06
	9.4	4.60E+01	1.07E-06
	9.5	4.30E+01	1.09E-06
	9.6	4.03E+01	1.11E-06
	9.7	3.77E+01	1.13E-06
	9.8	3.53E+01	1.15E-06
	9.9	3.31E+01	1.17E-06
	10	3.10E+01	1.20E-06
	10.1	2.91E+01	1.22E-06
	10.2	2.72E+01	1.24E-06
	10.3	2.55E+01	1.26E-06
	10.4	2.39E+01	1.28E-06
	10.5	2.24E+01	1.30E-06
	10.6	2.10E+01	1.33E-06
	10.7	1.97E+01	1.35E-06
	10.8	1.84E+01	1.37E-06
	10.9	1.73E+01	1.39E-06
	11	1.62E+01	1.42E-06
	11.1	1.52E+01	1.44E-06
	11.2	1.42E+01	1.46E-06
	11.3	1.33E+01	1.48E-06
	11.4	1.25E+01	1.51E-06
	11.5	1.17E+01	1.53E-06
	11.6	1.10E+01	1.55E-06
	11.7	1.03E+01	1.58E-06
	11.8	9.62E+00	1.60E-06
	11.9	9.01E+00	1.62E-06
	12	8.44E+00	1.64E-06
	12.1	7.91E+00	1.67E-06
	12.2	7.40E+00	1.69E-06
	12.3	6.93E+00	1.71E-06
	12.4	6.49E+00	1.74E-06
	12.5	6.08E+00	1.76E-06
	12.6	5.69E+00	1.78E-06
	12.7	5.32E+00	1.80E-06
	12.8	4.98E+00	1.83E-06
	12.9	4.66E+00	1.85E-06
	13	4.36E+00	1.87E-06
	13.1	4.07E+00	1.90E-06
	13.2	3.81E+00	1.92E-06
	13.3	3.56E+00	1.94E-06
	13.4	3.33E+00	1.96E-06
	13.5	3.11E+00	1.98E-06
	13.6	2.90E+00	2.01E-06
	13.7	2.71E+00	2.03E-06
	13.8	2.53E+00	2.05E-06
	13.9	2.36E+00	2.07E-06
	14	2.20E+00	2.09E-06
	14.1	2.06E+00	2.11E-06
	14.2	1.92E+00	2.14E-06
	14.3	1.79E+00	2.16E-06
	14.4	1.67E+00	2.18E-06
	14.5	1.55E+00	2.20E-06
	14.6	1.45E+00	2.22E-06
	14.7	1.35E+00	2.24E-06
	14.8	1.25E+00	2.26E-06
	14.9	1.16E+00	2.28E-06
	15	1.08E+00	2.29E-06
650			
	1	8.41E+05	1.32E-08
	1.1	5.73E+05	1.63E-08
	1.2	4.04E+05	1.96E-08
	1.3	2.92E+05	2.33E-08
	1.4	2.17E+05	2.72E-08
	1.5	1.64E+05	3.15E-08
	1.6	1.26E+05	3.61E-08
	1.7	9.86E+04	4.11E-08
	1.8	7.81E+04	4.63E-08
	1.9	6.27E+04	5.18E-08
	2	5.08E+04	5.77E-08
	2.1	4.16E+04	6.39E-08
	2.2	3.44E+04	7.03E-08
	2.3	2.86E+04	7.71E-08
	2.4	2.40E+04	8.42E-08
	2.5	2.03E+04	9.16E-08
	2.6	1.72E+04	9.93E-08
	2.7	1.47E+04	1.07E-07
	2.8	1.26E+04	1.16E-07
	2.9	1.09E+04	1.24E-07
	3	9.44E+03	1.33E-07
	3.1	8.21E+03	1.42E-07
	3.2	7.17E+03	1.52E-07
	3.3	6.29E+03	1.62E-07
	3.4	5.54E+03	1.72E-07
	3.5	4.89E+03	1.82E-07
	3.6	4.32E+03	1.93E-07
	3.7	3.84E+03	2.04E-07
	3.8	3.42E+03	2.15E-07
	3.9	3.05E+03	2.26E-07
	4	2.73E+03	2.38E-07
	4.1	2.44E+03	2.50E-07
	4.2	2.20E+03	2.62E-07
	4.3	1.98E+03	2.75E-07
	4.4	1.78E+03	2.88E-07
	4.5	1.61E+03	3.01E-07
	4.6	1.46E+03	3.15E-07
	4.7	1.32E+03	3.28E-07
	4.8	1.20E+03	3.42E-07
	4.9	1.09E+03	3.56E-07
	5	9.91E+02	3.71E-07
	5.1	9.03E+02	3.86E-07
	5.2	8.24E+02	4.01E-07
	5.3	7.53E+02	4.16E-07
	5.4	6.89E+02	4.32E-07
	5.5	6.31E+02	4.47E-07
	5.6	5.78E+02	4.63E-07
	5.7	5.30E+02	4.80E-07
	5.8	4.87E+02	4.96E-07
	5.9	4.47E+02	5.13E-07
	6	4.12E+02	5.30E-07
	6.1	3.79E+02	5.47E-07
	6.2	3.49E+02	5.65E-07
	6.3	3.22E+02	5.83E-07
	6.4	2.97E+02	6.00E-07
	6.5	2.74E+02	6.19E-07
	6.6	2.53E+02	6.37E-07
	6.7	2.34E+02	6.56E-07
	6.8	2.17E+02	6.75E-07
	6.9	2.00E+02	6.94E-07
	7	1.86E+02	7.13E-07
	7.1	1.72E+02	7.33E-07
	7.2	1.59E+02	7.52E-07
	7.3	1.48E+02	7.72E-07
	7.4	1.37E+02	7.92E-07
	7.5	1.27E+02	8.13E-07
	7.6	1.18E+02	8.33E-07
	7.7	1.10E+02	8.54E-07
	7.8	1.02E+02	8.75E-07
	7.9	9.46E+01	8.96E-07
	8	8.79E+01	9.18E-07
	8.1	8.17E+01	9.39E-07
	8.2	7.60E+01	9.61E-07
	8.3	7.07E+01	9.83E-07
	8.4	6.58E+01	1.00E-06
	8.5	6.12E+01	1.03E-06
	8.6	5.70E+01	1.05E-06
	8.7	5.31E+01	1.07E-06
	8.8	4.94E+01	1.09E-06
	8.9	4.60E+01	1.12E-06
	9	4.29E+01	1.14E-06
	9.1	4.00E+01	1.16E-06
	9.2	3.72E+01	1.19E-06
	9.3	3.47E+01	1.21E-06
	9.4	3.23E+01	1.23E-06
	9.5	3.01E+01	1.26E-06
	9.6	2.81E+01	1.28E-06
	9.7	2.62E+01	1.31E-06
	9.8	2.44E+01	1.33E-06
	9.9	2.27E+01	1.35E-06
	10	2.12E+01	1.38E-06
	10.1	1.98E+01	1.40E-06
	10.2	1.84E+01	1.43E-06
	10.3	1.72E+01	1.45E-06
	10.4	1.60E+01	1.48E-06
	10.5	1.49E+01	1.50E-06
	10.6	1.39E+01	1.52E-06
	10.7	1.30E+01	1.55E-06
	10.8	1.21E+01	1.57E-06
	10.9	1.12E+01	1.60E-06
	11	1.05E+01	1.62E-06
	11.1	9.76E+00	1.65E-06
	11.2	9.09E+00	1.67E-06
	11.3	8.47E+00	1.70E-06
	11.4	7.89E+00	1.72E-06
	11.5	7.34E+00	1.75E-06
	11.6	6.84E+00	1.77E-06
	11.7	6.36E+00	1.80E-06
	11.8	5.92E+00	1.82E-06
	11.9	5.51E+00	1.85E-06
	12	5.12E+00	1.87E-06
	12.1	4.76E+00	1.90E-06
	12.2	4.43E+00	1.92E-06
	12.3	4.12E+00	1.94E-06
	12.4	3.83E+00	1.97E-06
	12.5	3.55E+00	1.99E-06
	12.6	3.30E+00	2.02E-06
	12.7	3.06E+00	2.04E-06
	12.8	2.84E+00	2.06E-06
	12.9	2.64E+00	2.09E-06
	13	2.45E+00	2.11E-06
	13.1	2.27E+00	2.13E-06
	13.2	2.10E+00	2.16E-06
	13.3	1.95E+00	2.18E-06
	13.4	1.81E+00	2.20E-06
	13.5	1.67E+00	2.22E-06
	13.6	1.55E+00	2.24E-06
	13.7	1.43E+00	2.26E-06
	13.8	1.32E+00	2.28E-06
	13.9	1.22E+00	2.30E-06
	14	1.13E+00	2.32E-06
	14.1	1.04E+00	2.34E-06
	14.2	9.62E-01	2.36E-06
	14.3	8.87E-01	2.38E-06
	14.4	8.17E-01	2.40E-06
	14.5	7.53E-01	2.41E-06
	14.6	6.93E-01	2.43E-06
	14.7	6.38E-01	2.44E-06
	14.8	5.86E-01	2.46E-06
	14.9	5.39E-01	2.47E-06
	15	4.95E-01	2.48E-06
700			
	1	7.24E+05	1.55E-08
	1.1	4.93E+05	1.90E-08
	1.2	3.47E+05	2.29E-08
	1.3	2.51E+05	2.72E-08
	1.4	1.86E+05	3.18E-08
	1.5	1.41E+05	3.68E-08
	1.6	1.08E+05	4.22E-08
	1.7	8.45E+04	4.79E-08
	1.8	6.69E+04	5.40E-08
	1.9	5.37E+04	6.04E-08
	2	4.35E+04	6.72E-08
	2.1	3.56E+04	7.44E-08
	2.2	2.93E+04	8.19E-08
	2.3	2.44E+04	8.97E-08
	2.4	2.04E+04	9.80E-08
	2.5	1.72E+04	1.07E-07
	2.6	1.46E+04	1.15E-07
	2.7	1.25E+04	1.25E-07
	2.8	1.07E+04	1.34E-07
	2.9	9.22E+03	1.44E-07
	3	7.98E+03	1.55E-07
	3.1	6.94E+03	1.65E-07
	3.2	6.05E+03	1.76E-07
	3.3	5.30E+03	1.87E-07
	3.4	4.66E+03	1.99E-07
	3.5	4.10E+03	2.11E-07
	3.6	3.63E+03	2.23E-07
	3.7	3.22E+03	2.36E-07
	3.8	2.86E+03	2.49E-07
	3.9	2.55E+03	2.62E-07
	4	2.27E+03	2.76E-07
	4.1	2.03E+03	2.90E-07
	4.2	1.82E+03	3.04E-07
	4.3	1.64E+03	3.18E-07
	4.4	1.47E+03	3.33E-07
	4.5	1.33E+03	3.48E-07
	4.6	1.20E+03	3.64E-07
	4.7	1.09E+03	3.80E-07
	4.8	9.83E+02	3.96E-07
	4.9	8.91E+02	4.12E-07
	5	8.09E+02	4.29E-07
	5.1	7.36E+02	4.46E-07
	5.2	6.70E+02	4.63E-07
	5.3	6.11E+02	4.80E-07
	5.4	5.57E+02	4.98E-07
	5.5	5.09E+02	5.16E-07
	5.6	4.65E+02	5.35E-07
	5.7	4.26E+02	5.53E-07
	5.8	3.90E+02	5.72E-07
	5.9	3.57E+02	5.92E-07
	6	3.28E+02	6.11E-07
	6.1	3.01E+02	6.31E-07
	6.2	2.76E+02	6.51E-07
	6.3	2.54E+02	6.71E-07
	6.4	2.34E+02	6.92E-07
	6.5	2.15E+02	7.12E-07
	6.6	1.98E+02	7.33E-07
	6.7	1.83E+02	7.55E-07
	6.8	1.68E+02	7.76E-07
	6.9	1.55E+02	7.98E-07
	7	1.43E+02	8.20E-07
	7.1	1.32E+02	8.42E-07
	7.2	1.22E+02	8.65E-07
	7.3	1.13E+02	8.87E-07
	7.4	1.04E+02	9.10E-07
	7.5	9.64E+01	9.33E-07
	7.6	8.92E+01	9.57E-07
	7.7	8.25E+01	9.80E-07
	7.8	7.64E+01	1.00E-06
	7.9	7.07E+01	1.03E-06
	8	6.54E+01	1.05E-06
	8.1	6.06E+01	1.08E-06
	8.2	5.61E+01	1.10E-06
	8.3	5.20E+01	1.13E-06
	8.4	4.82E+01	1.15E-06
	8.5	4.46E+01	1.18E-06
	8.6	4.14E+01	1.20E-06
	8.7	3.83E+01	1.23E-06
	8.8	3.55E+01	1.25E-06
	8.9	3.30E+01	1.28E-06
	9	3.05E+01	1.30E-06
	9.1	2.83E+01	1.33E-06
	9.2	2.63E+01	1.35E-06
	9.3	2.43E+01	1.38E-06
	9.4	2.26E+01	1.41E-06
	9.5	2.09E+01	1.43E-06
	9.6	1.94E+01	1.46E-06
	9.7	1.80E+01	1.49E-06
	9.8	1.67E+01	1.51E-06
	9.9	1.55E+01	1.54E-06
	10	1.43E+01	1.57E-06
	10.1	1.33E+01	1.59E-06
	10.2	1.23E+01	1.62E-06
	10.3	1.14E+01	1.65E-06
	10.4	1.06E+01	1.67E-06
	10.5	9.79E+00	1.70E-06
	10.6	9.06E+00	1.73E-06
	10.7	8.39E+00	1.75E-06
	10.8	7.77E+00	1.78E-06
	10.9	7.19E+00	1.81E-06
	11	6.65E+00	1.83E-06
	11.1	6.16E+00	1.86E-06
	11.2	5.69E+00	1.89E-06
	11.3	5.27E+00	1.91E-06
	11.4	4.87E+00	1.94E-06
	11.5	4.50E+00	1.96E-06
	11.6	4.16E+00	1.99E-06
	11.7	3.84E+00	2.02E-06
	11.8	3.54E+00	2.04E-06
	11.9	3.27E+00	2.07E-06
	12	3.02E+00	2.09E-06
	12.1	2.78E+00	2.12E-06
	12.2	2.56E+00	2.14E-06
	12.3	2.36E+00	2.16E-06
	12.4	2.18E+00	2.19E-06
	12.5	2.00E+00	2.21E-06
	12.6	1.84E+00	2.23E-06
	12.7	1.69E+00	2.26E-06
	12.8	1.56E+00	2.28E-06
	12.9	1.43E+00	2.30E-06
	13	1.31E+00	2.32E-06
	13.1	1.21E+00	2.34E-06
	13.2	1.11E+00	2.36E-06
	13.3	1.01E+00	2.38E-06
	13.4	9.28E-01	2.40E-06
	13.5	8.49E-01	2.42E-06
	13.6	7.77E-01	2.43E-06
	13.7	7.10E-01	2.45E-06
	13.8	6.48E-01	2.46E-06
	13.9	5.91E-01	2.48E-06
	14	5.39E-01	2.49E-06
	14.1	4.91E-01	2.50E-06
	14.2	4.47E-01	2.51E-06
	14.3	4.07E-01	2.52E-06
	14.4	3.70E-01	2.53E-06
	14.5	3.35E-01	2.54E-06
	14.6	3.04E-01	2.54E-06
	14.7	2.76E-01	2.54E-06
	14.8	2.49E-01	2.54E-06
	14.9	2.25E-01	2.54E-06
	15	2.04E-01	2.54E-06
750			
	1	6.29E+05	1.80E-08
	1.1	4.28E+05	2.20E-08
	1.2	3.01E+05	2.65E-08
	1.3	2.18E+05	3.15E-08
	1.4	1.61E+05	3.68E-08
	1.5	1.22E+05	4.25E-08
	1.6	9.38E+04	4.87E-08
	1.7	7.32E+04	5.53E-08
	1.8	5.79E+04	6.23E-08
	1.9	4.64E+04	6.97E-08
	2	3.75E+04	7.75E-08
	2.1	3.07E+04	8.57E-08
	2.2	2.53E+04	9.43E-08
	2.3	2.10E+04	1.03E-07
	2.4	1.76E+04	1.13E-07
	2.5	1.48E+04	1.23E-07
	2.6	1.26E+04	1.33E-07
	2.7	1.07E+04	1.43E-07
	2.8	9.16E+03	1.54E-07
	2.9	7.89E+03	1.66E-07
	3	6.82E+03	1.78E-07
	3.1	5.92E+03	1.90E-07
	3.2	5.15E+03	2.02E-07
	3.3	4.51E+03	2.15E-07
	3.4	3.95E+03	2.28E-07
	3.5	3.48E+03	2.42E-07
	3.6	3.07E+03	2.56E-07
	3.7	2.72E+03	2.71E-07
	3.8	2.41E+03	2.85E-07
	3.9	2.14E+03	3.00E-07
	4	1.91E+03	3.16E-07
	4.1	1.70E+03	3.32E-07
	4.2	1.52E+03	3.48E-07
	4.3	1.37E+03	3.65E-07
	4.4	1.23E+03	3.81E-07
	4.5	1.10E+03	3.99E-07
	4.6	9.95E+02	4.16E-07
	4.7	8.98E+02	4.34E-07
