14	66
550.000000000000
    2.00   0.12894E+07   0.17835E-07
    2.20   0.87651E+06   0.26581E-07
    2.40   0.61435E+06   0.36560E-07
    2.60   0.44159E+06   0.47689E-07
    2.80   0.32418E+06   0.59886E-07
    3.00   0.24225E+06   0.73072E-07
    3.20   0.18380E+06   0.87176E-07
    3.40   0.14127E+06   0.10213E-06
    3.60   0.10982E+06   0.11787E-06
    3.80   0.86201E+05   0.13433E-06
    4.00   0.68242E+05   0.15145E-06
    4.20   0.54430E+05   0.16919E-06
    4.40   0.43698E+05   0.18748E-06
    4.60   0.35285E+05   0.20628E-06
    4.80   0.28636E+05   0.22553E-06
    5.00   0.23345E+05   0.24518E-06
    5.20   0.19106E+05   0.26519E-06
    5.40   0.15691E+05   0.28549E-06
    5.60   0.12926E+05   0.30604E-06
    5.80   0.10677E+05   0.32678E-06
    6.00   0.88396E+04   0.34766E-06
    6.20   0.73334E+04   0.36862E-06
    6.40   0.60945E+04   0.38960E-06
    6.60   0.50726E+04   0.41053E-06
    6.80   0.42274E+04   0.43136E-06
    7.00   0.35269E+04   0.45202E-06
    7.20   0.29451E+04   0.47243E-06
    7.40   0.24611E+04   0.49252E-06
    7.60   0.20578E+04   0.51223E-06
    7.80   0.17213E+04   0.53146E-06
    8.00   0.14404E+04   0.55015E-06
    8.20   0.12056E+04   0.56821E-06
    8.40   0.10092E+04   0.58557E-06
    8.60   0.84492E+03   0.60216E-06
    8.80   0.70741E+03   0.61789E-06
    9.00   0.59231E+03   0.63271E-06
    9.20   0.49595E+03   0.64656E-06
    9.40   0.41530E+03   0.65942E-06
    9.60   0.34781E+03   0.67126E-06
    9.80   0.29135E+03   0.68210E-06   
   10.00   0.24415E+03   0.69199E-06
   10.20   0.20469E+03   0.70103E-06
   10.40   0.17174E+03   0.70938E-06
   10.60   0.14422E+03   0.71724E-06
   10.80   0.12127E+03   0.72493E-06
   11.00   0.10213E+03   0.73282E-06
   11.20   0.86176E+02   0.74138E-06
   11.40   0.72888E+02   0.75119E-06
   11.60   0.61822E+02   0.76289E-06
   11.80   0.52608E+02   0.77719E-06
   12.00   0.44934E+02   0.79487E-06
   12.20   0.38540E+02   0.81668E-06
   12.40   0.33209E+02   0.84333E-06
   12.60   0.28758E+02   0.87544E-06
   12.80   0.25035E+02   0.91347E-06
   13.00   0.21913E+02   0.95769E-06
   13.20   0.19287E+02   0.10081E-05
   13.40   0.17070E+02   0.10645E-05
   13.60   0.15188E+02   0.11264E-05
   13.80   0.13582E+02   0.11932E-05
   14.00   0.12204E+02   0.12639E-05
   14.20   0.11012E+02   0.13378E-05
   14.40   0.99732E+01   0.14138E-05
   14.60   0.90614E+01   0.14910E-05
   14.80   0.82545E+01   0.15684E-05
   15.00   0.75347E+01   0.16453E-05
600.00000
    2.00   0.10772E+07   0.25560E-07
    2.20   0.72987E+06   0.36334E-07
    2.40   0.50965E+06   0.48473E-07
    2.60   0.36479E+06   0.61872E-07
    2.80   0.26653E+06   0.76432E-07
    3.00   0.19814E+06   0.92060E-07
    3.20   0.14948E+06   0.10867E-06
    3.40   0.11420E+06   0.12618E-06
    3.60   0.88191E+05   0.14451E-06
    3.80   0.68746E+05   0.16360E-06
    4.00   0.54023E+05   0.18337E-06
    4.20   0.42753E+05   0.20375E-06
    4.40   0.34043E+05   0.22467E-06
    4.60   0.27252E+05   0.24608E-06
    4.80   0.21917E+05   0.26790E-06
    5.00   0.17699E+05   0.29008E-06
    5.20   0.14343E+05   0.31253E-06
    5.40   0.11658E+05   0.33519E-06
    5.60   0.95015E+04   0.35798E-06
    5.80   0.77611E+04   0.38084E-06
    6.00   0.63517E+04   0.40368E-06
    6.20   0.52067E+04   0.42642E-06
    6.40   0.42738E+04   0.44898E-06
    6.60   0.35119E+04   0.47126E-06
    6.80   0.28884E+04   0.49317E-06
    7.00   0.23772E+04   0.51462E-06
    7.20   0.19575E+04   0.53551E-06
    7.40   0.16126E+04   0.55573E-06
    7.60   0.13287E+04   0.57519E-06
    7.80   0.10950E+04   0.59378E-06
    8.00   0.90249E+03   0.61142E-06
    8.20   0.74386E+03   0.62800E-06
    8.40   0.61315E+03   0.64346E-06
    8.60   0.50543E+03   0.65775E-06
    8.80   0.41670E+03   0.67084E-06
    9.00   0.34363E+03   0.68273E-06
    9.20   0.28348E+03   0.69351E-06
    9.40   0.23401E+03   0.70328E-06
    9.60   0.19334E+03   0.71226E-06
    9.80   0.15992E+03   0.72076E-06
   10.00   0.13250E+03   0.72917E-06
   10.20   0.10999E+03   0.73805E-06
   10.40   0.91544E+02   0.74804E-06
   10.60   0.76423E+02   0.75996E-06
   10.80   0.64035E+02   0.77469E-06
   11.00   0.53884E+02   0.79320E-06
   11.20   0.45563E+02   0.81647E-06
   11.40   0.38735E+02   0.84545E-06
   11.60   0.33125E+02   0.88093E-06
   11.80   0.28504E+02   0.92348E-06
   12.00   0.24688E+02   0.97342E-06
   12.20   0.21523E+02   0.10307E-05
   12.40   0.18885E+02   0.10949E-05
   12.60   0.16673E+02   0.11653E-05
   12.80   0.14806E+02   0.12410E-05
   13.00   0.13216E+02   0.13207E-05
   13.20   0.11852E+02   0.14033E-05
   13.40   0.10670E+02   0.14875E-05
   13.60   0.96367E+01   0.15722E-05
   13.80   0.87242E+01   0.16561E-05
   14.00   0.79115E+01   0.17385E-05
   14.20   0.71818E+01   0.18186E-05
   14.40   0.65218E+01   0.18957E-05
   14.60   0.59212E+01   0.19694E-05
